11011.00,1.00,0.58,-0.68,-2.00,-4.64,-0.11,0.00,-6.59,-1.60,0.00,
11032.00,1.00,0.86,-0.68,-2.00,-4.61,-0.11,0.00,-6.60,-1.60,0.00,
11053.00,1.00,0.99,-0.68,-2.00,-4.50,-0.11,0.00,-6.58,-1.60,0.00,
11074.00,1.00,1.22,-0.68,-2.00,-4.38,-0.11,0.00,-6.56,-1.60,0.00,
11095.00,1.00,1.62,-0.68,-2.00,-4.39,-0.11,0.00,-6.55,-1.60,0.00,
11116.00,1.00,1.94,-0.68,-2.00,-4.46,-0.11,0.00,-6.54,-1.60,0.00,
11137.00,1.00,2.23,-0.68,-2.00,-4.60,-0.11,0.00,-6.55,-1.60,0.00,
11158.00,1.00,2.50,-0.68,-2.00,-4.65,-0.11,0.00,-6.55,-1.60,0.00,
11179.00,1.00,2.60,-0.68,-2.00,-4.63,-0.11,0.00,-6.58,-1.60,0.00,
11200.00,1.00,2.68,-0.68,-2.00,-4.66,-0.11,0.00,-6.58,-1.60,0.00,
11221.00,1.00,3.06,-0.68,-2.00,-4.79,-0.11,0.00,-6.53,-1.60,0.00,
11243.00,1.00,3.20,-0.68,-2.00,-5.05,-0.11,0.00,-6.49,-1.60,0.00,
11264.00,1.00,3.07,-0.68,-2.00,-5.21,-0.11,0.00,-6.43,-1.60,0.00,
11285.00,1.00,3.10,-0.68,-2.00,-5.36,-0.11,0.00,-6.41,-1.60,0.00,
11306.00,1.00,3.19,-0.68,-2.00,-5.51,-0.11,0.00,-6.44,-1.60,0.00,
11327.00,1.00,3.05,-0.68,-2.00,-5.48,-0.11,0.00,-6.42,-1.60,0.00,
11348.00,1.00,2.98,-0.68,-2.00,-5.29,-0.11,0.00,-6.37,-1.60,0.00,
11369.00,1.00,3.01,-0.68,-2.00,-5.09,-0.11,0.00,-6.34,-1.60,0.00,
11390.00,1.00,3.06,-0.68,-2.00,-5.03,-0.11,0.00,-6.32,-1.60,0.00,
11411.00,1.00,2.86,-0.68,-2.00,-5.13,-0.11,0.00,-6.31,-1.60,0.00,
